"ZIP
code [1]",Size of adjusted gross income,Number of returns [2],Number of single returns,Number of joint returns,Number of head of household returns,Number of individuals,Elderly returns,Farm returns,Unemployment compensation [9],Taxable Social Security benefits,Partnership/S-corp net income (less loss)
99170,"$25,000 under $50,000",110,60,60,40,210,30,0,40,30,30
99170,"$50,000 under $75,000",80,30,50,0,200,30,0,30,40,0
99170,"$75,000 under $100,000",60,20,50,0,160,30,0,0,0,0
99170,"$100,000 under $200,000",90,0,70,0,230,40,20,0,20,20
99170,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99171,,480,210,210,30,870,200,40,40,120,70
99171,"$1 under $25,000",150,100,30,0,200,70,0,20,0,0
99171,"$25,000 under $50,000",110,60,30,30,180,40,0,0,50,40
99171,"$50,000 under $75,000",80,50,30,0,150,50,0,20,40,0
99171,"$75,000 under $100,000",50,0,40,0,110,0,40,0,0,0
99171,"$100,000 under $200,000",70,0,80,0,170,40,0,0,30,30
99171,"$200,000 or more",20,0,0,0,60,0,0,0,0,0
,,,,,,,,,,,
99173,,800,370,340,80,1590,240,40,200,150,40
99173,"$1 under $25,000",270,180,60,30,400,80,0,50,20,20
99173,"$25,000 under $50,000",220,110,70,50,440,60,0,70,50,0
99173,"$50,000 under $75,000",140,40,80,0,350,40,40,60,40,0
99173,"$75,000 under $100,000",80,40,60,0,180,30,0,0,20,20
99173,"$100,000 under $200,000",90,0,70,0,220,30,0,20,20,0
99173,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99179,,220,80,120,0,480,70,0,30,40,20
99179,"$1 under $25,000",50,40,0,0,60,0,0,30,0,0
99179,"$25,000 under $50,000",40,20,40,0,70,40,0,0,0,0
99179,"$50,000 under $75,000",40,20,0,0,90,0,0,0,40,20
99179,"$75,000 under $100,000",40,0,30,0,110,30,0,0,0,0
99179,"$100,000 under $200,000",50,0,50,0,150,0,0,0,0,0
99179,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99180,,580,280,230,60,1070,210,20,90,130,0
99180,"$1 under $25,000",220,150,40,40,280,70,20,0,20,0
99180,"$25,000 under $50,000",140,70,50,0,280,30,0,70,30,0
99180,"$50,000 under $75,000",80,30,40,20,160,40,0,0,30,0
99180,"$75,000 under $100,000",50,30,30,0,120,30,0,20,20,0
99180,"$100,000 under $200,000",70,0,70,0,180,40,0,0,30,0
99180,"$200,000 or more",20,0,0,0,50,0,0,0,0,0
,,,,,,,,,,,
99181,,870,390,380,110,1720,290,30,180,180,40
99181,"$1 under $25,000",300,190,70,40,440,100,0,50,20,0
99181,"$25,000 under $50,000",250,120,80,70,510,60,30,60,60,0
99181,"$50,000 under $75,000",130,60,80,0,310,50,0,40,50,0
99181,"$75,000 under $100,000",90,0,70,0,230,30,0,30,20,0
99181,"$100,000 under $200,000",100,20,80,0,230,50,0,0,30,40
99181,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99185,,680,280,330,60,1270,270,30,80,190,60
99185,"$1 under $25,000",190,130,40,0,240,70,0,0,0,0
99185,"$25,000 under $50,000",160,80,50,60,280,60,0,50,70,0
99185,"$50,000 under $75,000",100,40,50,0,190,40,30,0,40,0
99185,"$75,000 under $100,000",70,30,50,0,170,30,0,30,20,0
99185,"$100,000 under $200,000",130,0,110,0,320,70,0,0,60,60
99185,"$200,000 or more",30,0,30,0,70,0,0,0,0,0
,,,,,,,,,,,
99201,,6720,4680,1260,650,9790,1260,0,1600,670,330
99201,"$1 under $25,000",2500,2090,110,250,3010,430,0,610,90,30
99201,"$25,000 under $50,000",2190,1620,240,290,3120,240,0,640,160,40
99201,"$50,000 under $75,000",850,520,250,70,1410,170,0,190,130,30
99201,"$75,000 under $100,000",400,190,180,20,730,110,0,70,80,30
99201,"$100,000 under $200,000",500,180,300,20,970,190,0,70,130,70
99201,"$200,000 or more",280,80,180,0,550,120,0,20,80,130
,,,,,,,,,,,
99202,,8120,4770,2060,1190,14020,1500,0,2000,760,300
99202,"$1 under $25,000",2950,2220,240,460,4060,500,0,630,110,30
99202,"$25,000 under $50,000",2630,1640,430,520,4450,400,0,790,250,40
99202,"$50,000 under $75,000",1170,560,440,150,2280,230,0,300,140,50
99202,"$75,000 under $100,000",610,180,380,40,1390,140,0,150,110,40
99202,"$100,000 under $200,000",580,120,440,20,1410,160,0,110,110,60
99202,"$200,000 or more",180,50,130,0,430,70,0,20,40,80
,,,,,,,,,,,
99203,,10570,5180,4510,750,19530,3640,20,1870,2380,1070
99203,"$1 under $25,000",2340,1940,220,160,2430,680,0,450,200,70
99203,"$25,000 under $50,000",2040,1420,350,240,2950,600,20,500,460,70
99203,"$50,000 under $75,000",1510,840,490,150,2550,590,0,260,430,90
99203,"$75,000 under $100,000",1190,440,630,90,2410,510,0,190,400,90
99203,"$100,000 under $200,000",2290,430,1760,90,5810,860,0,340,650,320
99203,"$200,000 or more",1200,110,1060,20,3380,400,0,130,240,430
,,,,,,,,,,,
99204,,3510,2440,690,310,5080,640,0,820,380,150
99204,"$1 under $25,000",1170,980,60,110,1370,190,0,290,50,0
99204,"$25,000 under $50,000",1240,970,110,130,1610,130,0,350,90,40
99204,"$50,000 under $75,000",460,300,120,50,700,120,0,90,90,30
99204,"$75,000 under $100,000",220,100,100,0,410,60,0,40,40,0
99204,"$100,000 under $200,000",290,70,200,20,670,100,0,50,80,30
99204,"$200,000 or more",130,20,100,0,320,40,0,0,30,50
,,,,,,,,,,,
99205,,21420,11840,6380,2890,37110,4750,0,5420,2730,540
99205,"$1 under $25,000",6150,4710,590,760,7860,1580,0,1330,470,80
99205,"$25,000 under $50,000",7020,4380,1110,1390,11370,1240,0,2050,880,90
99205,"$50,000 under $75,000",3960,1840,1560,500,7770,860,0,1010,630,90
99205,"$75,000 under $100,000",2200,570,1460,150,5010,480,0,600,350,70
99205,"$100,000 under $200,000",1860,300,1470,90,4540,510,0,400,350,130
99205,"$200,000 or more",230,40,190,0,560,80,0,30,50,80
,,,,,,,,,,,
99206,,18760,9470,6860,2160,34750,4640,30,4300,2770,890
99206,"$1 under $25,000",5410,4160,550,620,6690,1280,0,1030,360,70
99206,"$25,000 under $50,000",5430,3350,980,1000,8920,990,0,1480,700,100
99206,"$50,000 under $75,000",2800,1170,1240,340,5650,780,30,650,610,100
99206,"$75,000 under $100,000",1900,450,1330,120,4680,620,0,480,470,110
99206,"$100,000 under $200,000",2570,280,2200,80,7010,760,0,580,510,270
99206,"$200,000 or more",650,60,560,0,1800,210,0,80,120,240
,,,,,,,,,,,
99207,,14320,8280,3310,2510,24850,2400,0,3770,1240,250
99207,"$1 under $25,000",4920,3670,430,750,6810,890,0,1100,210,50
99207,"$25,000 under $50,000",5680,3340,880,1360,9920,710,0,1680,440,70
99207,"$50,000 under $75,000",2110,900,890,300,4370,400,0,570,300,40
99207,"$75,000 under $100,000",980,250,640,80,2300,210,0,300,160,30
99207,"$100,000 under $200,000",560,120,430,20,1300,160,0,120,130,40
99207,"$200,000 or more",70,0,40,0,150,30,0,0,0,20
,,,,,,,,,,,
99208,,27160,12850,11220,2740,52220,7530,60,5750,4890,1480
99208,"$1 under $25,000",7440,5820,810,720,8800,1790,30,1370,550,100
99208,"$25,000 under $50,000",6950,4230,1370,1220,11570,1530,0,1790,1190,140
99208,"$50,000 under $75,000",3790,1580,1740,400,7790,1210,0,820,990,140
99208,"$75,000 under $100,000",2780,600,1940,210,6750,1020,0,650,800,160
99208,"$100,000 under $200,000",4780,490,4100,160,13220,1530,30,970,1090,470
99208,"$200,000 or more",1420,130,1260,30,4090,450,0,150,270,470
,,,,,,,,,,,
99212,,10520,5580,3580,1210,18620,2730,0,2440,1650,520
99212,"$1 under $25,000",3010,2300,350,310,3720,800,0,560,230,60
99212,"$25,000 under $50,000",3200,1980,570,590,5220,610,0,870,430,70
99212,"$50,000 under $75,000",1720,800,690,200,3330,460,0,430,350,80
99212,"$75,000 under $100,000",1080,290,700,70,2470,340,0,260,280,70
99212,"$100,000 under $200,000",1160,160,970,40,2980,380,0,280,280,110
99212,"$200,000 or more",350,50,300,0,900,140,0,40,80,130
,,,,,,,,,,,
99216,,13220,7070,4330,1650,23310,3260,0,3180,2120,390
99216,"$1 under $25,000",3870,2870,460,490,5060,920,0,770,280,30
99216,"$25,000 under $50,000",4330,2740,730,780,6900,850,0,1190,660,50
99216,"$50,000 under $75,000",2210,950,970,250,4400,660,0,530,540,60
99216,"$75,000 under $100,000",1250,290,870,90,2980,360,0,350,300,60
99216,"$100,000 under $200,000",1370,180,1150,40,3510,400,0,310,290,120
99216,"$200,000 or more",190,40,150,0,460,70,0,30,50,70
,,,,,,,,,,,
99217,,9050,4520,3340,1060,16890,2200,60,2160,1300,420
99217,"$1 under $25,000",2640,2010,320,270,3350,620,0,500,160,30
99217,"$25,000 under $50,000",2860,1610,660,520,5140,510,30,820,380,50
99217,"$50,000 under $75,000",1370,540,650,160,2860,380,0,370,270,50
99217,"$75,000 under $100,000",850,190,600,60,2090,260,0,230,200,50
99217,"$100,000 under $200,000",1010,130,840,50,2600,310,30,200,220,100
99217,"$200,000 or more",320,40,270,0,850,120,0,40,70,140
,,,,,,,,,,,
99218,,6760,3260,2670,750,12790,1950,20,1350,1350,400
99218,"$1 under $25,000",2020,1570,210,220,2410,430,0,350,140,30
99218,"$25,000 under $50,000",1710,1020,340,320,2910,360,0,440,310,30
99218,"$50,000 under $75,000",920,360,430,110,1920,330,20,190,280,40
99218,"$75,000 under $100,000",690,150,480,60,1720,270,0,130,220,50
99218,"$100,000 under $200,000",1070,120,910,40,2900,420,0,200,320,120
99218,"$200,000 or more",350,40,300,0,930,140,0,40,80,130
,,,,,,,,,,,
99223,,16340,7890,6730,1480,30580,5250,50,3080,3460,1380
99223,"$1 under $25,000",4160,3310,430,370,4760,1100,20,670,370,90
99223,"$25,000 under $50,000",3690,2330,690,600,5950,870,0,960,680,100
99223,"$50,000 under $75,000",2320,1130,900,230,4310,790,0,460,630,100
99223,"$75,000 under $100,000",1650,520,980,120,3640,640,0,350,510,110
99223,"$100,000 under $200,000",3040,460,2440,120,7800,1260,30,500,940,380
99223,"$200,000 or more",1480,140,1290,40,4120,590,0,140,330,600
,,,,,,,,,,,
99224,,11520,5450,4840,1040,21730,3160,120,2280,2050,730
99224,"$1 under $25,000",2980,2280,360,280,3610,720,30,520,220,50
99224,"$25,000 under $50,000",2880,1810,580,440,4620,600,0,730,450,60
99224,"$50,000 under $75,000",1620,710,710,160,3250,480,30,330,390,70
99224,"$75,000 under $100,000",1150,320,740,70,2580,420,0,230,340,70
99224,"$100,000 under $200,000",2010,250,1670,70,5210,650,60,370,480,200
99224,"$200,000 or more",880,80,780,20,2460,290,0,100,170,280
,,,,,,,,,,,
99301,,37390,16450,13690,6820,80460,6190,270,8110,3750,1390
99301,"$1 under $25,000",10780,7790,1050,1820,15300,1540,30,1820,400,130
99301,"$25,000 under $50,000",10850,5200,2250,3250,22230,1300,30,2710,900,170
99301,"$50,000 under $75,000",5940,2050,2690,1120,14580,1040,30,1440,780,160
99301,"$75,000 under $100,000",3840,810,2580,400,10630,790,30,970,620,180
99301,"$100,000 under $200,000",4940,520,4180,230,14750,1150,90,1080,820,380
99301,"$200,000 or more",1040,80,940,0,2970,370,60,90,230,370
,,,,,,,,,,,
99320,,4660,2010,1950,650,9390,1180,180,1050,800,180
99320,"$1 under $25,000",1300,920,170,200,1810,300,20,230,90,40
99320,"$25,000 under $50,000",1130,590,270,260,2090,240,20,310,200,0
99320,"$50,000 under $75,000",750,270,360,110,1670,200,20,190,160,20
99320,"$75,000 under $100,000",550,130,360,50,1380,160,20,140,130,20
99320,"$100,000 under $200,000",790,100,670,30,2090,230,80,180,180,60
99320,"$200,000 or more",140,0,120,0,350,50,20,0,40,40
,,,,,,,,,,,
99321,,490,210,160,120,1190,30,0,40,0,0
99321,"$1 under $25,000",190,130,20,40,310,30,0,0,0,0
99321,"$25,000 under $50,000",190,80,60,80,510,0,0,40,0,0
99321,"$50,000 under $75,000",80,0,60,0,290,0,0,0,0,0
99321,"$75,000 under $100,000",30,0,20,0,80,0,0,0,0,0
99321,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0
99321,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99322,,110,40,70,0,230,60,0,0,30,20
99322,"$1 under $25,000",30,0,0,0,40,0,0,0,0,20
99322,"$25,000 under $50,000",20,40,0,0,40,40,0,0,0,0
99322,"$50,000 under $75,000",30,0,40,0,70,0,0,0,30,0
99322,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
99322,"$100,000 under $200,000",30,0,30,0,80,20,0,0,0,0
99322,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99323,,1720,710,800,200,3530,500,30,300,340,70
99323,"$1 under $25,000",470,350,70,50,610,120,0,70,40,20
99323,"$25,000 under $50,000",370,170,100,80,710,100,0,70,80,0
99323,"$50,000 under $75,000",250,100,110,40,500,80,30,40,60,0
99323,"$75,000 under $100,000",230,50,160,30,600,70,0,50,60,0
99323,"$100,000 under $200,000",350,40,310,0,970,130,0,70,100,50
99323,"$200,000 or more",50,0,50,0,140,0,0,0,0,0
,,,,,,,,,,,
99324,,4350,2140,1670,500,8020,1350,20,820,820,190
99324,"$1 under $25,000",1380,1030,190,140,1710,430,20,210,130,0
99324,"$25,000 under $50,000",1140,640,270,220,1940,290,0,250,220,50
99324,"$50,000 under $75,000",720,290,330,90,1500,240,0,140,170,30
99324,"$75,000 under $100,000",460,100,330,30,1150,150,0,120,120,30
99324,"$100,000 under $200,000",540,80,460,20,1460,200,0,100,150,50
99324,"$200,000 or more",110,0,90,0,260,40,0,0,30,30
,,,,,,,,,,,
99326,,2080,1130,630,270,4050,340,50,330,140,70
99326,"$1 under $25,000",980,810,60,70,1190,140,20,60,0,0
99326,"$25,000 under $50,000",450,200,120,130,990,60,0,110,60,0
99326,"$50,000 under $75,000",270,80,130,70,710,30,0,60,20,30
99326,"$75,000 under $100,000",180,40,130,0,510,40,0,50,20,0
99326,"$100,000 under $200,000",170,0,160,0,570,70,30,50,40,40
99326,"$200,000 or more",30,0,30,0,80,0,0,0,0,0
,,,,,,,,,,,
99328,,1630,760,680,160,2970,660,100,240,430,120
99328,"$1 under $25,000",470,340,70,50,600,170,30,60,50,20
99328,"$25,000 under $50,000",410,220,110,70,700,140,0,70,110,0
99328,"$50,000 under $75,000",250,110,110,40,480,100,30,40,80,30
99328,"$75,000 under $100,000",180,40,130,0,440,80,0,30,60,0
99328,"$100,000 under $200,000",270,50,220,0,640,130,40,40,100,50
99328,"$200,000 or more",50,0,40,0,110,40,0,0,30,20
,,,,,,,,,,,
99330,,790,350,310,120,1730,120,40,80,70,40
99330,"$1 under $25,000",280,190,40,40,400,30,0,20,20,0
99330,"$25,000 under $50,000",240,100,70,80,510,20,20,20,0,0
99330,"$50,000 under $75,000",130,30,80,0,380,40,0,40,30,0
99330,"$75,000 under $100,000",50,30,40,0,170,0,0,0,0,0
99330,"$100,000 under $200,000",90,0,80,0,270,30,20,0,20,40
99330,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99336,,22610,11360,6790,4150,43790,4610,40,5150,2840,690
99336,"$1 under $25,000",7110,5090,650,1270,10190,1270,0,1420,410,90
99336,"$25,000 under $50,000",7330,3880,1360,1970,14010,1040,0,1960,770,90
99336,"$50,000 under $75,000",3440,1420,1400,570,7620,780,0,830,600,100
99336,"$75,000 under $100,000",2000,560,1200,210,4790,580,0,460,430,90
99336,"$100,000 under $200,000",2310,350,1840,130,6090,760,40,430,530,190
99336,"$200,000 or more",420,60,340,0,1090,180,0,50,100,130
,,,,,,,,,,,
99337,,15130,6480,6540,1940,31190,4070,190,3170,2780,690
99337,"$1 under $25,000",3900,2860,480,520,5250,870,0,670,310,70
99337,"$25,000 under $50,000",3670,1940,860,810,6800,790,40,920,620,80
99337,"$50,000 under $75,000",2400,910,1090,360,5370,660,30,570,530,70
99337,"$75,000 under $100,000",1840,430,1260,140,4700,600,40,410,480,90
99337,"$100,000 under $200,000",2770,290,2370,110,7600,940,60,550,710,220
99337,"$200,000 or more",550,50,480,0,1470,210,20,50,130,160
,,,,,,,,,,,
99338,,8590,3230,4600,660,18580,2460,80,1510,1720,760
99338,"$1 under $25,000",1740,1400,180,150,1880,340,30,310,120,40
99338,"$25,000 under $50,000",1350,800,320,200,2240,350,0,310,290,50
99338,"$50,000 under $75,000",1050,480,430,120,1970,380,0,200,320,40
99338,"$75,000 under $100,000",950,270,580,70,2220,360,0,180,310,60
99338,"$100,000 under $200,000",2540,240,2190,120,7330,750,50,420,520,260
99338,"$200,000 or more",960,40,900,0,2940,280,0,90,160,310
,,,,,,,,,,,
99341,,330,150,130,40,650,110,0,40,70,20
99341,"$1 under $25,000",100,70,0,0,130,50,0,0,0,20
99341,"$25,000 under $50,000",90,40,60,40,180,0,0,40,40,0
99341,"$50,000 under $75,000",50,40,0,0,100,30,0,0,0,0
99341,"$75,000 under $100,000",40,0,30,0,110,0,0,0,30,0
99341,"$100,000 under $200,000",50,0,40,0,130,30,0,0,0,0
99341,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99343,,1400,670,510,210,2950,200,70,190,90,80
99343,"$1 under $25,000",500,380,50,60,670,40,0,40,0,0
99343,"$25,000 under $50,000",470,220,140,110,960,40,0,60,40,0
99343,"$50,000 under $75,000",220,50,130,40,650,30,40,50,0,40
99343,"$75,000 under $100,000",90,20,80,0,300,30,0,40,20,0
99343,"$100,000 under $200,000",90,0,80,0,280,60,30,0,30,40
99343,"$200,000 or more",30,0,30,0,90,0,0,0,0,0
,,,,,,,,,,,
99344,,8570,3880,2940,1660,18970,1220,160,1500,690,330
99344,"$1 under $25,000",3110,2230,320,540,4730,330,20,290,80,0
99344,"$25,000 under $50,000",2870,1190,780,870,6510,290,20,550,190,60
99344,"$50,000 under $75,000",1200,300,680,200,3470,210,50,320,160,50
99344,"$75,000 under $100,000",590,80,470,50,1800,150,0,160,110,40
99344,"$100,000 under $200,000",640,60,560,0,2010,170,40,180,120,90
99344,"$200,000 or more",160,20,130,0,450,70,30,0,30,90
,,,,,,,,,,,
99347,,990,410,490,80,1970,390,110,130,250,110
99347,"$1 under $25,000",280,200,50,20,370,110,0,20,30,0
99347,"$25,000 under $50,000",250,120,100,30,470,90,50,40,80,40
99347,"$50,000 under $75,000",170,60,100,30,380,70,0,50,50,0
99347,"$75,000 under $100,000",120,30,90,0,280,50,20,0,40,30
99347,"$100,000 under $200,000",170,0,150,0,470,70,40,20,50,40
99347,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99348,,640,330,210,110,1290,110,30,80,60,0
99348,"$1 under $25,000",260,220,0,30,350,40,0,0,0,0
99348,"$25,000 under $50,000",180,80,50,80,370,40,0,50,40,0
99348,"$50,000 under $75,000",90,30,60,0,260,0,30,0,0,0
99348,"$75,000 under $100,000",60,0,50,0,170,30,0,30,20,0
99348,"$100,000 under $200,000",50,0,50,0,140,0,0,0,0,0
99348,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99349,,3960,1810,1390,740,8790,460,30,400,270,60
99349,"$1 under $25,000",1710,1210,200,300,2560,110,0,90,30,0
99349,"$25,000 under $50,000",1290,460,420,400,3200,130,30,140,70,0
99349,"$50,000 under $75,000",540,80,430,40,1890,70,0,90,50,40
99349,"$75,000 under $100,000",210,30,170,0,640,50,0,50,40,0
99349,"$100,000 under $200,000",150,30,120,0,370,70,0,30,80,0
99349,"$200,000 or more",60,0,50,0,130,30,0,0,0,20
,,,,,,,,,,,
99350,,6230,2910,2410,880,12660,1360,230,1380,800,300
99350,"$1 under $25,000",1920,1460,230,220,2550,350,30,350,90,0
99350,"$25,000 under $50,000",1740,900,380,440,3340,270,30,470,200,50
99350,"$50,000 under $75,000",920,330,440,140,2180,210,40,230,160,30
99350,"$75,000 under $100,000",570,110,420,50,1560,170,40,140,130,40
99350,"$100,000 under $200,000",850,110,720,30,2340,280,60,190,180,90
99350,"$200,000 or more",230,0,220,0,690,80,30,0,40,90
,,,,,,,,,,,
99352,,17540,7930,7620,1780,34920,4810,50,3220,3220,1110
99352,"$1 under $25,000",3920,3100,370,410,4630,880,0,780,300,60
99352,"$25,000 under $50,000",3540,2180,610,690,5770,720,0,960,600,60
99352,"$50,000 under $75,000",2370,1210,800,310,4440,620,0,440,510,70
99352,"$75,000 under $100,000",1910,690,1040,150,4190,610,0,310,490,80
99352,"$100,000 under $200,000",4130,620,3300,190,11050,1410,30,590,1020,370
99352,"$200,000 or more",1670,130,1500,30,4840,570,20,140,300,470
,,,,,,,,,,,
99353,,8270,3210,4140,830,17740,2090,60,1430,1450,440
99353,"$1 under $25,000",1790,1390,190,190,2030,340,0,300,120,0
99353,"$25,000 under $50,000",1420,810,310,270,2470,340,0,340,300,40
99353,"$50,000 under $75,000",1070,460,440,150,2210,300,0,220,260,40
99353,"$75,000 under $100,000",1010,270,620,110,2440,310,0,160,240,50
99353,"$100,000 under $200,000",2330,250,1970,110,6650,600,60,360,430,150
99353,"$200,000 or more",650,30,610,0,1940,200,0,50,100,160
,,,,,,,,,,,
99354,,11500,5630,4380,1330,21590,3160,30,2140,2190,350
99354,"$1 under $25,000",2770,2100,270,360,3520,510,0,540,170,30
99354,"$25,000 under $50,000",2750,1620,520,560,4710,510,0,740,410,40
99354,"$50,000 under $75,000",1780,920,620,200,3370,500,0,340,420,30
99354,"$75,000 under $100,000",1310,490,680,120,2850,400,30,210,330,40
99354,"$100,000 under $200,000",2260,440,1720,90,5530,930,0,270,690,100
99354,"$200,000 or more",630,60,570,0,1610,310,0,40,170,110
,,,,,,,,,,,
99356,,140,70,60,0,290,40,0,0,0,0
99356,"$1 under $25,000",50,40,0,0,70,0,0,0,0,0
99356,"$25,000 under $50,000",40,30,30,0,100,40,0,0,0,0
99356,"$50,000 under $75,000",50,0,30,0,120,0,0,0,0,0
99356,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
99356,"$100,000 under $200,000",0,0,0,0,0,0,0,0,0,0
99356,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99357,,3010,1630,870,500,6180,250,60,220,100,80
99357,"$1 under $25,000",1370,1040,130,190,1960,70,0,40,0,0
99357,"$25,000 under $50,000",1020,500,260,260,2160,70,30,90,30,0
99357,"$50,000 under $75,000",320,60,210,50,1040,30,0,40,30,0
99357,"$75,000 under $100,000",140,30,120,0,460,30,0,30,0,0
99357,"$100,000 under $200,000",120,0,110,0,430,50,30,20,40,50
99357,"$200,000 or more",40,0,40,0,130,0,0,0,0,30
,,,,,,,,,,,
99360,,660,260,310,50,1340,200,100,110,130,50
99360,"$1 under $25,000",160,130,20,0,180,40,30,0,0,0
99360,"$25,000 under $50,000",150,70,40,50,290,30,0,50,40,0
99360,"$50,000 under $75,000",110,30,60,0,240,40,30,30,50,0
99360,"$75,000 under $100,000",80,30,60,0,200,30,0,0,0,0
99360,"$100,000 under $200,000",130,0,110,0,370,60,40,30,40,50
99360,"$200,000 or more",30,0,20,0,60,0,0,0,0,0
,,,,,,,,,,,
99361,,860,380,400,70,1660,320,60,180,190,80
99361,"$1 under $25,000",230,170,40,0,280,90,0,30,20,20
99361,"$25,000 under $50,000",200,120,50,50,340,70,30,60,50,0
99361,"$50,000 under $75,000",140,50,70,20,280,60,0,20,50,20
99361,"$75,000 under $100,000",110,40,80,0,290,40,0,30,30,0
99361,"$100,000 under $200,000",150,0,130,0,400,60,30,40,40,40
99361,"$200,000 or more",30,0,30,0,70,0,0,0,0,0
,,,,,,,,,,,
99362,,19000,9170,7350,2230,35440,5980,350,3450,3790,1220
99362,"$1 under $25,000",5690,4360,640,620,6990,1490,20,810,410,100
99362,"$25,000 under $50,000",4810,2660,1030,1030,8460,1170,50,1100,880,130
99362,"$50,000 under $75,000",2910,1220,1310,340,6010,1000,50,570,770,140
99362,"$75,000 under $100,000",1810,460,1180,140,4230,700,40,390,540,130
99362,"$100,000 under $200,000",2860,370,2390,100,7410,1150,110,500,870,370
99362,"$200,000 or more",920,100,800,0,2340,470,80,80,320,350
,,,,,,,,,,,
99371,,110,50,50,0,230,40,0,0,20,0
99371,"$1 under $25,000",40,30,20,0,60,0,0,0,20,0
99371,"$25,000 under $50,000",30,20,0,0,60,40,0,0,0,0
99371,"$50,000 under $75,000",20,0,30,0,50,0,0,0,0,0
99371,"$75,000 under $100,000",0,0,0,0,0,0,0,0,0,0
99371,"$100,000 under $200,000",20,0,0,0,60,0,0,0,0,0
99371,"$200,000 or more",0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,
99401,,130,60,60,0,240,60,20,20,40,0
99401,"$1 under $25,000",30,0,0,0,40,30,20,20,0,0
99401,"$25,000 under $50,000",30,40,0,0,40,0,0,0,0,0
99401,"$50,000 under $75,000",30,20,40,0,60,30,0,0,40,0
99401,"$75,000 under $100,000",20,0,0,0,50,0,0,0,0,0
